logMstll,integral
1.022617261726172622e+01,2.474130745673935525e-03
1.022657265726572717e+01,2.472393114275061882e-03
1.022697269726972635e+01,2.470656067761167231e-03
1.022737273727372731e+01,2.468919606132235524e-03
1.022777277727772827e+01,2.467183729388275435e-03
1.022817281728172745e+01,2.465448437529293470e-03
1.022857285728572840e+01,2.463713730555275750e-03
1.022897289728972936e+01,2.461979608466228781e-03
1.022937293729372854e+01,2.460246071262161237e-03
1.022977297729772950e+01,2.458513118943056203e-03
1.023017301730173045e+01,2.456780751508923222e-03
1.023057305730572963e+01,2.455048968959768364e-03
1.023097309730973059e+01,2.453317771295577317e-03
1.023137313731373155e+01,2.451587158516357889e-03
1.023177317731773250e+01,2.449857130622108345e-03
1.023217321732173168e+01,2.448127687612838659e-03
1.023257325732573264e+01,2.446398829488532350e-03
1.023297329732973360e+01,2.444670556249196793e-03
1.023337333733373278e+01,2.442942867894839793e-03
1.023377337733773373e+01,2.441215764425447472e-03
1.023417341734173469e+01,2.439489245841025469e-03
1.023457345734573387e+01,2.437763312141582456e-03
1.023497349734973483e+01,2.436037963327102387e-03
1.023537353735373578e+01,2.434313199397594371e-03
1.023577357735773674e+01,2.432589020353056672e-03
1.023617361736173592e+01,2.430865426193497963e-03
1.023657365736573688e+01,2.429142416918902633e-03
1.023697369736973783e+01,2.427419992529278921e-03
1.023737373737373701e+01,2.425698153024633767e-03
1.023777377737773797e+01,2.423976898404952424e-03
1.023817381738173893e+01,2.422256228670241832e-03
1.023857385738573811e+01,2.420536143820510230e-03
1.023897389738973907e+01,2.418816643855742441e-03
1.023937393739374002e+01,2.417097728775944969e-03
1.023977397739773920e+01,2.415379398581126488e-03
1.024017401740174016e+01,2.413661653271271818e-03
1.024057405740574112e+01,2.411944492846388333e-03
1.024097409740974030e+01,2.410227917306483406e-03
1.024137413741374125e+01,2.408511926651542290e-03
1.024177417741774221e+01,2.406796520881571925e-03
1.024217421742174139e+01,2.405081699996580984e-03
1.024257425742574235e+01,2.403367463996552988e-03
1.024297429742974330e+01,2.401653812881496177e-03
1.024337433743374248e+01,2.399940746651418357e-03
1.024377437743774344e+01,2.398228265306303914e-03
1.024417441744174440e+01,2.396516368846160223e-03
1.024457445744574535e+01,2.394805057270988583e-03
1.024497449744974453e+01,2.393094330580795067e-03
1.024537453745374549e+01,2.391384188775564929e-03
1.024577457745774645e+01,2.389674631855306843e-03
1.024617461746174563e+01,2.387965659820026013e-03
1.024657465746574658e+01,2.386257272669709863e-03
1.024697469746974754e+01,2.384549470404364897e-03
1.024737473747374672e+01,2.382842253023998054e-03
1.024777477747774768e+01,2.381135620528595457e-03
1.024817481748174863e+01,2.379429572918163611e-03
1.024857485748574959e+01,2.377724110192702515e-03
1.024897489748974877e+01,2.376019232352221278e-03
1.024937493749374973e+01,2.374314939396702118e-03
1.024977497749775068e+01,2.372611231326155010e-03
1.025017501750174986e+01,2.370908108140586893e-03
1.025057505750575082e+01,2.369205569839981720e-03
1.025097509750975178e+01,2.367503616424347732e-03
1.025137513751375096e+01,2.365802247893692735e-03
1.025177517751775191e+01,2.364101464248001116e-03
1.025217521752175287e+01,2.362401265487280681e-03
1.025257525752575205e+01,2.360701651611539238e-03
1.025297529752975301e+01,2.359002622620761172e-03
1.025337533753375396e+01,2.357304178514954725e-03
1.025377537753775314e+01,2.355606319294126401e-03
1.025417541754175410e+01,2.353909044958261455e-03
1.025457545754575506e+01,2.352212355507368128e-03
1.025497549754975424e+01,2.350516250941453358e-03
1.025537553755375519e+01,2.348820731260501966e-03
1.025577557755775615e+01,2.347125796464521758e-03
1.025617561756175533e+01,2.345431446553520542e-03
1.025657565756575629e+01,2.343737681527483137e-03
1.025697569756975724e+01,2.342044501386416483e-03
1.025737573757375820e+01,2.340351906130321014e-03
1.025777577757775738e+01,2.338659895759204101e-03
1.025817581758175834e+01,2.336968470273051001e-03
1.025857585758575929e+01,2.335277629671869085e-03
1.025897589758975847e+01,2.333587373955665727e-03
1.025937593759375943e+01,2.331897703124426180e-03
1.025977597759776039e+01,2.330208617178157384e-03
1.026017601760175957e+01,2.328520116116867145e-03
1.026057605760576052e+01,2.326832199940541152e-03
1.026097609760976148e+01,2.325144868649185476e-03
1.026137613761376066e+01,2.323458122242809658e-03
1.026177617761776162e+01,2.321771960721396785e-03
1.026217621762176258e+01,2.320086384084955097e-03
1.026257625762576353e+01,2.318401392333483725e-03
1.026297629762976271e+01,2.316716985466992645e-03
1.026337633763376367e+01,2.315033163485464077e-03
1.026377637763776463e+01,2.313349926388906692e-03
1.026417641764176381e+01,2.311667274177328299e-03
1.026457645764576476e+01,2.309985206850713717e-03
1.026497649764976572e+01,2.308303724409070321e-03
1.026537653765376490e+01,2.306622826852405481e-03
1.026577657765776586e+01,2.304942514180703585e-03
1.026617661766176681e+01,2.303262786393973308e-03
1.026657665766576599e+01,2.301583643492221588e-03
1.026697669766976695e+01,2.299905085475433680e-03
1.026737673767376791e+01,2.298227112343616957e-03
1.026777677767776709e+01,2.296549724096778790e-03
1.026817681768176804e+01,2.294872920734904002e-03
1.026857685768576900e+01,2.293196702258000833e-03
1.026897689768976818e+01,2.291521068666076220e-03
1.026937693769376914e+01,2.289846019959114985e-03
1.026977697769777009e+01,2.288171556137125369e-03
1.027017701770176927e+01,2.286497677200113876e-03
1.027057705770577023e+01,2.284824383148066195e-03
1.027097709770977119e+01,2.283151673980989265e-03
1.027137713771377214e+01,2.281479549698884821e-03
1.027177717771777132e+01,2.279808010301757632e-03
1.027217721772177228e+01,2.278137055789594689e-03
1.027257725772577324e+01,2.276466686162402064e-03
1.027297729772977242e+01,2.274796901420189296e-03
1.027337733773377337e+01,2.273127701562939907e-03
1.027377737773777433e+01,2.271459086590661269e-03
1.027417741774177351e+01,2.269791056503361187e-03
1.027457745774577447e+01,2.268123611301025785e-03
1.027497749774977542e+01,2.266456750983660267e-03
1.027537753775377638e+01,2.264790475551266367e-03
1.027577757775777556e+01,2.263124785003850590e-03
1.027617761776177652e+01,2.261459679341399059e-03
1.027657765776577747e+01,2.259795158563918712e-03
1.027697769776977665e+01,2.258131222671417356e-03
1.027737773777377761e+01,2.256467871663878945e-03
1.027777777777777857e+01,2.254805105541311718e-03
1.027817781778177775e+01,2.253142924303723482e-03
1.027857785778577870e+01,2.251481327951098191e-03
1.027897789778977966e+01,2.249820316483444951e-03
1.027937793779377884e+01,2.248159889900769835e-03
1.027977797779777980e+01,2.246500048203058531e-03
1.028017801780178075e+01,2.244840791390318845e-03
1.028057805780577993e+01,2.243182119462557283e-03
1.028097809780978089e+01,2.241524032419759099e-03
1.028137813781378185e+01,2.239866530261932533e-03
1.028177817781778103e+01,2.238209612989084090e-03
1.028217821782178198e+01,2.236553280601199893e-03
1.028257825782578294e+01,2.234897533098286447e-03
1.028297829782978212e+01,2.233242370480351558e-03
1.028337833783378308e+01,2.231587792747380915e-03
1.028377837783778403e+01,2.229933799899381456e-03
1.028417841784178499e+01,2.228280391936352314e-03
1.028457845784578417e+01,2.226627568858302163e-03
1.028497849784978513e+01,2.224975330665216258e-03
1.028537853785378609e+01,2.223323677357101104e-03
1.028577857785778527e+01,2.221672608933964073e-03
1.028617861786178622e+01,2.220022125395790854e-03
1.028657865786578718e+01,2.218372226742589253e-03
1.028697869786978636e+01,2.216722912974366209e-03
1.028737873787378732e+01,2.215074184091106110e-03
1.028777877787778827e+01,2.213426040092818063e-03
1.028817881788178923e+01,2.211778480979501200e-03
1.028857885788578841e+01,2.210131506751162461e-03
1.028897889788978937e+01,2.208485117407787534e-03
1.028937893789379032e+01,2.206839312949383791e-03
1.028977897789778950e+01,2.205194093375958172e-03
1.029017901790179046e+01,2.203549458687496798e-03
1.029057905790579142e+01,2.201905408884006175e-03
1.029097909790979060e+01,2.200261943965494543e-03
1.029137913791379155e+01,2.198619063931946723e-03
1.029177917791779251e+01,2.196976768783369654e-03
1.029217921792179169e+01,2.195335058519771575e-03
1.029257925792579265e+01,2.193693933141136875e-03
1.029297929792979360e+01,2.192053392647473360e-03
1.029337933793379278e+01,2.190413437038788401e-03
1.029377937793779374e+01,2.188774066315067254e-03
1.029417941794179470e+01,2.187135280476316859e-03
1.029457945794579388e+01,2.185497079522545454e-03
1.029497949794979483e+01,2.183859463453737861e-03
1.029537953795379579e+01,2.182222432269901452e-03
1.029577957795779497e+01,2.180585985971043167e-03
1.029617961796179593e+01,2.178950124557148694e-03
1.029657965796579688e+01,2.177314848028225405e-03
1.029697969796979606e+01,2.175680156384280674e-03
1.029737973797379702e+01,2.174046049625300188e-03
1.029777977797779798e+01,2.172412527751290453e-03
1.029817981798179893e+01,2.170779590762251902e-03
1.029857985798579811e+01,2.169147238658191909e-03
1.029897989798979907e+01,2.167515471439095728e-03
1.029937993799380003e+01,2.165884289104969863e-03
1.029977997799779921e+01,2.164253691655823424e-03
1.030018001800180016e+01,2.162623679091640362e-03
1.030058005800580112e+01,2.160994251412429352e-03
1.030098009800980030e+01,2.159365408618196033e-03
1.030138013801380126e+01,2.157737150708926091e-03
1.030178017801780221e+01,2.156109477684628201e-03
1.030218021802180317e+01,2.154482389545301062e-03
1.030258025802580235e+01,2.152855886290952481e-03
1.030298029802980331e+01,2.151229967921567711e-03
1.030338033803380426e+01,2.149604634437154126e-03
1.030378037803780344e+01,2.147979885837718664e-03
1.030418041804180440e+01,2.146355722123247448e-03
1.030458045804580536e+01,2.144732143293746982e-03
1.030498049804980454e+01,2.143109149349225508e-03
1.030538053805380549e+01,2.141486740289667411e-03
1.030578057805780645e+01,2.139864916115080500e-03
1.030618061806180563e+01,2.138243676825472145e-03
1.030658065806580659e+01,2.136623022420827602e-03
1.030698069806980754e+01,2.135002952901154244e-03
1.030738073807380673e+01,2.133383468266459009e-03
1.030778077807780768e+01,2.131764568516728454e-03
1.030818081808180864e+01,2.130146253651968649e-03
1.030858085808580782e+01,2.128528523672186534e-03
1.030898089808980878e+01,2.126911378577369099e-03
1.030938093809380973e+01,2.125294818367522848e-03
1.030978097809780891e+01,2.123678843042654720e-03
1.031018101810180987e+01,2.122063452602750405e-03
1.031058105810581083e+01,2.120448647047817707e-03
1.031098109810981178e+01,2.118834426377855761e-03
1.031138113811381096e+01,2.117220790592872371e-03
1.031178117811781192e+01,2.115607739692852360e-03
1.031218121812181288e+01,2.113995273677803967e-03
1.031258125812581206e+01,2.112383392547734131e-03
1.031298129812981301e+01,2.110772096302628107e-03
1.031338133813381397e+01,2.109161384942492834e-03
1.031378137813781315e+01,2.107551258467336118e-03
1.031418141814181411e+01,2.105941716877143648e-03
1.031458145814581506e+01,2.104332760171921928e-03
1.031498149814981602e+01,2.102724388351671393e-03
1.031538153815381520e+01,2.101116601416399415e-03
1.031578157815781616e+01,2.099509399366091249e-03
1.031618161816181711e+01,2.097902782200754268e-03
1.031658165816581629e+01,2.096296749920395410e-03
1.031698169816981725e+01,2.094691302525000798e-03
1.031738173817381821e+01,2.093086440014577370e-03
1.031778177817781739e+01,2.091482162389132066e-03
1.031818181818181834e+01,2.089878469648651007e-03
1.031858185818581930e+01,2.088275361793140699e-03
1.031898189818981848e+01,2.086672838822609382e-03
1.031938193819381944e+01,2.085070900737041443e-03
1.031978197819782039e+01,2.083469547536444689e-03
1.032018201820181957e+01,2.081868779220826058e-03
1.032058205820582053e+01,2.080268595790172106e-03
1.032098209820982149e+01,2.078668997244488472e-03
1.032138213821382067e+01,2.077069983583783828e-03
1.032178217821782162e+01,2.075471554808042997e-03
1.032218221822182258e+01,2.073873710917273350e-03
1.032258225822582176e+01,2.072276451911481392e-03
1.032298229822982272e+01,2.070679777790654114e-03
1.032338233823382367e+01,2.069083688554797587e-03
1.032378237823782285e+01,2.067488184203919617e-03
1.032418241824182381e+01,2.065893264738005459e-03
1.032458245824582477e+01,2.064298930157062919e-03
1.032498249824982572e+01,2.062705180461091130e-03
1.032538253825382490e+01,2.061112015650097464e-03
1.032578257825782586e+01,2.059519435724068044e-03
1.032618261826182682e+01,2.057927440683009809e-03
1.032658265826582600e+01,2.056336030526929697e-03
1.032698269826982695e+01,2.054745205255813396e-03
1.032738273827382791e+01,2.053154964869669148e-03
1.032778277827782709e+01,2.051565309368502590e-03
1.032818281828182805e+01,2.049976238752299409e-03
1.032858285828582900e+01,2.048387753021067847e-03
1.032898289828982996e+01,2.046799852174807904e-03
1.032938293829382914e+01,2.045212536213525650e-03
1.032978297829783010e+01,2.043625805137207641e-03
1.033018301830183105e+01,2.042039658945860384e-03
1.033058305830583024e+01,2.040454097639492117e-03
1.033098309830983119e+01,2.038869121218087662e-03
1.033138313831383215e+01,2.037284729681653958e-03
1.033178317831783133e+01,2.035700923030198811e-03
1.033218321832183229e+01,2.034117701263707910e-03
1.033258325832583324e+01,2.032535064382188193e-03
1.033298329832983242e+01,2.030953012385646166e-03
1.033338333833383338e+01,2.029371545274068385e-03
1.033378337833783434e+01,2.027790663047461788e-03
1.033418341834183352e+01,2.026210365705833315e-03
1.033458345834583447e+01,2.024630653249169087e-03
1.033498349834983543e+01,2.023051525677476477e-03
1.033538353835383461e+01,2.021472982990761124e-03
1.033578357835783557e+01,2.019895025189010016e-03
1.033618361836183652e+01,2.018317652272230960e-03
1.033658365836583570e+01,2.016740864240429594e-03
1.033698369836983666e+01,2.015164661093591606e-03
1.033738373837383762e+01,2.013589042831725670e-03
1.033778377837783857e+01,2.012014009454830485e-03
1.033818381838183775e+01,2.010439560962913857e-03
1.033858385838583871e+01,2.008865697355960607e-03
1.033898389838983967e+01,2.007292418633978975e-03
1.033938393839383885e+01,2.005719724796975901e-03
1.033978397839783980e+01,2.004147615844936205e-03
1.034018401840184076e+01,2.002576091777868127e-03
1.034058405840583994e+01,2.001005152595778172e-03
1.034098409840984090e+01,1.999434798298652029e-03
1.034138413841384185e+01,1.997865028886497505e-03
1.034178417841784281e+01,1.996295844359313731e-03
1.034218421842184199e+01,1.994727244717108515e-03
1.034258425842584295e+01,1.993159229959866677e-03
1.034298429842984390e+01,1.991591800087596890e-03
1.034338433843384308e+01,1.990024955100304794e-03
1.034378437843784404e+01,1.988458694997976943e-03
1.034418441844184500e+01,1.986893019780619843e-03
1.034458445844584418e+01,1.985327929448241300e-03
1.034498449844984513e+01,1.983763424000827003e-03
1.034538453845384609e+01,1.982199503438383890e-03
1.034578457845784527e+01,1.980636167760918467e-03
1.034618461846184623e+01,1.979073416968417723e-03
1.034658465846584718e+01,1.977511251060887730e-03
1.034698469846984636e+01,1.975949670038335861e-03
1.034738473847384732e+01,1.974388673900748237e-03
1.034778477847784828e+01,1.972828262648131797e-03
1.034818481848184746e+01,1.971268436280493915e-03
1.034858485848584841e+01,1.969709194797819411e-03
1.034898489848984937e+01,1.968150538200116526e-03
1.034938493849384855e+01,1.966592466487391763e-03
1.034978497849784951e+01,1.965034979659630813e-03
1.035018501850185046e+01,1.963478077716841481e-03
1.035058505850585142e+01,1.961921760659022899e-03
1.035098509850985060e+01,1.960366028486182442e-03
1.035138513851385156e+01,1.958810881198306663e-03
1.035178517851785251e+01,1.957256318795401202e-03
1.035218521852185170e+01,1.955702341277474297e-03
1.035258525852585265e+01,1.954148948644512072e-03
1.035298529852985361e+01,1.952596140896520381e-03
1.035338533853385279e+01,1.951043918033507031e-03
1.035378537853785375e+01,1.949492280055457709e-03
1.035418541854185470e+01,1.947941226962379571e-03
1.035458545854585388e+01,1.946390758754279341e-03
1.035498549854985484e+01,1.944840875431144006e-03
1.035538553855385580e+01,1.943291576992979205e-03
1.035578557855785675e+01,1.941742863439785806e-03
1.035618561856185593e+01,1.940194734771570097e-03
1.035658565856585689e+01,1.938647190988319067e-03
1.035698569856985785e+01,1.937100232090039004e-03
1.035738573857385703e+01,1.935553858076737065e-03
1.035778577857785798e+01,1.934008068948398938e-03
1.035818581858185894e+01,1.932462864705032646e-03
1.035858585858585812e+01,1.930918245346643827e-03
1.035898589858985908e+01,1.929374210873219687e-03
1.035938593859386003e+01,1.927830761284766731e-03
1.035978597859785921e+01,1.926287896581291249e-03
1.036018601860186017e+01,1.924745616762780229e-03
1.036058605860586113e+01,1.923203921829240610e-03
1.036098609860986031e+01,1.921662811780678898e-03
1.036138613861386126e+01,1.920122286617081432e-03
1.036178617861786222e+01,1.918582346338454933e-03
1.036218621862186140e+01,1.917042990944806558e-03
1.036258625862586236e+01,1.915504220436123079e-03
1.036298629862986331e+01,1.913966034812409917e-03
1.036338633863386249e+01,1.912428434073675096e-03
1.036378637863786345e+01,1.910891418219904520e-03
1.036418641864186441e+01,1.909354987251105345e-03
1.036458645864586536e+01,1.907819141167276704e-03
1.036498649864986454e+01,1.906283879968426404e-03
1.036538653865386550e+01,1.904749203654540349e-03
1.036578657865786646e+01,1.903215112225625696e-03
1.036618661866186564e+01,1.901681605681688949e-03
1.036658665866586659e+01,1.900148684022716231e-03
1.036698669866986755e+01,1.898616347248714914e-03
1.036738673867386673e+01,1.897084595359691504e-03
1.036778677867786769e+01,1.895553428355632123e-03
1.036818681868186864e+01,1.894022846236544360e-03
1.036858685868586960e+01,1.892492849002427348e-03
1.036898689868986878e+01,1.890963436653288676e-03
1.036938693869386974e+01,1.889434609189114250e-03
1.036978697869787069e+01,1.887906366609910791e-03
1.037018701870186987e+01,1.886378708915685673e-03
1.037058705870587083e+01,1.884851636106424366e-03
1.037098709870987179e+01,1.883325148182134028e-03
1.037138713871387097e+01,1.881799245142822246e-03
1.037178717871787192e+01,1.880273926988474710e-03
1.037218721872187288e+01,1.878749193719098359e-03
1.037258725872587206e+01,1.877225045334699480e-03
1.037298729872987302e+01,1.875701481835265281e-03
1.037338733873387397e+01,1.874178503220802266e-03
1.037378737873787315e+01,1.872656109491316941e-03
1.037418741874187411e+01,1.871134300646796296e-03
1.037458745874587507e+01,1.869613076687246835e-03
1.037498749874987425e+01,1.868092437612675063e-03
1.037538753875387521e+01,1.866572383423067538e-03
1.037578757875787616e+01,1.865052914118431630e-03
1.037618761876187534e+01,1.863534029698773412e-03
1.037658765876587630e+01,1.862015730164079223e-03
1.037698769876987726e+01,1.860498015514356653e-03
1.037738773877387821e+01,1.858980885749605049e-03
1.037778777877787739e+01,1.857464340869831136e-03
1.037818781878187835e+01,1.855948380875021902e-03
1.037858785878587931e+01,1.854433005765183636e-03
1.037898789878987849e+01,1.852918215540323276e-03
1.037938793879387944e+01,1.851404010200427813e-03
1.037978797879788040e+01,1.849890389745502883e-03
1.038018801880187958e+01,1.848377354175556077e-03
1.038058805880588054e+01,1.846864903490573516e-03
1.038098809880988149e+01,1.845353037690562357e-03
1.038138813881388067e+01,1.843841756775528888e-03
1.038178817881788163e+01,1.842331060745459881e-03
1.038218821882188259e+01,1.840820949600361842e-03
1.038258825882588354e+01,1.839311423340235421e-03
1.038298829882988272e+01,1.837802481965086689e-03
1.038338833883388368e+01,1.836294125474902204e-03
1.038378837883788464e+01,1.834786353869688686e-03
1.038418841884188382e+01,1.833279167149453508e-03
1.038458845884588477e+01,1.831772565314182359e-03
1.038498849884988573e+01,1.830266548363882612e-03
1.038538853885388491e+01,1.828761116298560771e-03
1.038578857885788587e+01,1.827256269118202959e-03
1.038618861886188682e+01,1.825752006822816548e-03
1.038658865886588600e+01,1.824248329412408260e-03
1.038698869886988696e+01,1.822745236886964002e-03
1.038738873887388792e+01,1.821242729246491145e-03
1.038778877887788710e+01,1.819740806490995760e-03
1.038818881888188805e+01,1.818239468620465489e-03
1.038858885888588901e+01,1.816738715634905752e-03
1.038898889888988819e+01,1.815238547534323921e-03
1.038938893889388915e+01,1.813738964318706987e-03
1.038978897889789010e+01,1.812239965988060803e-03
1.039018901890188928e+01,1.810741552542392526e-03
1.039058905890589024e+01,1.809243723981688928e-03
1.039098909890989120e+01,1.807746480305956298e-03
1.039138913891389215e+01,1.806249821515194852e-03
1.039178917891789133e+01,1.804753747609411313e-03
1.039218921892189229e+01,1.803258258588591803e-03
1.039258925892589325e+01,1.801763354452743694e-03
1.039298929892989243e+01,1.800269035201873492e-03
1.039338933893389338e+01,1.798775300835967535e-03
1.039378937893789434e+01,1.797282151355033197e-03
1.039418941894189352e+01,1.795789586759076115e-03
1.039458945894589448e+01,1.794297607048084145e-03
1.039498949894989543e+01,1.792806212222062927e-03
1.039538953895389639e+01,1.791315402281012676e-03
1.039578957895789557e+01,1.789825177224940549e-03
1.039618961896189653e+01,1.788335537053832667e-03
1.039658965896589748e+01,1.786846481767696403e-03
1.039698969896989666e+01,1.785358011366537613e-03
1.039738973897389762e+01,1.783870125850342851e-03
1.039778977897789858e+01,1.782382825219119924e-03
1.039818981898189776e+01,1.780896109472874470e-03
1.039858985898589872e+01,1.779409978611593479e-03
1.039898989898989967e+01,1.777924432635284106e-03
1.039938993899389885e+01,1.776439471543952205e-03
1.039978997899789981e+01,1.774955095337584551e-03
1.040019001900190077e+01,1.773471304016188297e-03
1.040059005900589995e+01,1.771988097579769517e-03
1.040099009900990090e+01,1.770505476028315850e-03
1.040139013901390186e+01,1.769023439361832716e-03
1.040179017901790104e+01,1.767541987580327706e-03
1.040219021902190200e+01,1.766061120683787376e-03
1.040259025902590295e+01,1.764580838672218013e-03
1.040299029902990213e+01,1.763101141545626339e-03
1.040339033903390309e+01,1.761622029303999129e-03
1.040379037903790405e+01,1.760143501947342886e-03
1.040419041904190500e+01,1.758665559475658261e-03
1.040459045904590418e+01,1.757188201888951543e-03
1.040499049904990514e+01,1.755711429187208853e-03
1.040539053905390610e+01,1.754235241370437348e-03
1.040579057905790528e+01,1.752759638438643967e-03
1.040619061906190623e+01,1.751284620391815048e-03
1.040659065906590719e+01,1.749810187229956879e-03
1.040699069906990637e+01,1.748336338953076618e-03
1.040739073907390733e+01,1.746863075561160819e-03
1.040779077907790828e+01,1.745390397054216421e-03
1.040819081908190924e+01,1.743918303432242991e-03
1.040859085908590842e+01,1.742446794695247251e-03
1.040899089908990938e+01,1.740975870843216406e-03
1.040939093909391033e+01,1.739505531876156530e-03
1.040979097909790951e+01,1.738035777794074343e-03
1.041019101910191047e+01,1.736566608596956619e-03
1.041059105910591143e+01,1.735098024284810296e-03
1.041099109910991061e+01,1.733630024857641446e-03
1.041139113911391156e+01,1.732162610315437059e-03
1.041179117911791252e+01,1.730695780658204289e-03
1.041219121912191170e+01,1.729229535885948776e-03
1.041259125912591266e+01,1.727763875998658159e-03
1.041299129912991361e+01,1.726298800996338510e-03
1.041339133913391279e+01,1.724834310878996333e-03
1.041379137913791375e+01,1.723370405646619270e-03
1.041419141914191471e+01,1.721907085299213174e-03
1.041459145914591389e+01,1.720444349836784551e-03
1.041499149914991484e+01,1.718982199259320824e-03
1.041539153915391580e+01,1.717520633566827848e-03
1.041579157915791498e+01,1.716059652759313213e-03
1.041619161916191594e+01,1.714599256836762606e-03
1.041659165916591689e+01,1.713139445799183400e-03
1.041699169916991607e+01,1.711680219646581668e-03
1.041739173917391703e+01,1.710221578378944614e-03
1.041779177917791799e+01,1.708763521996278746e-03
1.041819181918191894e+01,1.707306050498584062e-03
1.041859185918591812e+01,1.705849163885867067e-03
1.041899189918991908e+01,1.704392862158114535e-03
1.041939193919392004e+01,1.702937145315333188e-03
1.041979197919791922e+01,1.701482013357529530e-03
1.042019201920192017e+01,1.700027466284690768e-03
1.042059205920592113e+01,1.698573504096822975e-03
1.042099209920992031e+01,1.697120126793932871e-03
1.042139213921392127e+01,1.695667334376007229e-03
1.042179217921792223e+01,1.694215126843052989e-03
1.042219221922192318e+01,1.692763504195069282e-03
1.042259225922592236e+01,1.691312466432063916e-03
1.042299229922992332e+01,1.689862013554023013e-03
1.042339233923392428e+01,1.688412145560953077e-03
1.042379237923792346e+01,1.686962862452861048e-03
1.042419241924192441e+01,1.685514164229733264e-03
1.042459245924592537e+01,1.684066050891577099e-03
1.042499249924992455e+01,1.682618522438398406e-03
1.042539253925392551e+01,1.681171578870184393e-03
1.042579257925792646e+01,1.679725220186941348e-03
1.042619261926192564e+01,1.678279446388675992e-03
1.042659265926592660e+01,1.676834257475375532e-03
1.042699269926992756e+01,1.675389653447045823e-03
1.042739273927392674e+01,1.673945634303694021e-03
1.042779277927792769e+01,1.672502200045306898e-03
1.042819281928192865e+01,1.671059350671890743e-03
1.042859285928592783e+01,1.669617086183452495e-03
1.042899289928992879e+01,1.668175406579978709e-03
1.042939293929392974e+01,1.666734311861475890e-03
1.042979297929792892e+01,1.665293802027950978e-03
1.043019301930192988e+01,1.663853877079390746e-03
1.043059305930593084e+01,1.662414537015801481e-03
1.043099309930993179e+01,1.660975781837183618e-03
1.043139313931393097e+01,1.659537611543543227e-03
1.043179317931793193e+01,1.658100026134867516e-03
1.043219321932193289e+01,1.656663025611162772e-03
1.043259325932593207e+01,1.655226609972435719e-03
1.043299329932993302e+01,1.653790779218673344e-03
1.043339333933393398e+01,1.652355533349882154e-03
1.043379337933793316e+01,1.650920872366068654e-03
1.043419341934193412e+01,1.649486796267219833e-03
1.043459345934593507e+01,1.648053305053342197e-03
1.043499349934993603e+01,1.646620398724435745e-03
1.043539353935393521e+01,1.645188077280506549e-03
1.043579357935793617e+01,1.643756340721542249e-03
1.043619361936193712e+01,1.642325189047549134e-03
1.043659365936593630e+01,1.640894622258533492e-03
1.043699369936993726e+01,1.639464640354482746e-03
1.043739373937393822e+01,1.638035243335403185e-03
1.043779377937793740e+01,1.636606431201300879e-03
1.043819381938193835e+01,1.635178203952163470e-03
1.043859385938593931e+01,1.633750561587997462e-03
1.043899389938993849e+01,1.632323504108808493e-03
1.043939393939393945e+01,1.630897031514584638e-03
1.043979397939794040e+01,1.629471143805331966e-03
1.044019401940193958e+01,1.628045840981056334e-03
1.044059405940594054e+01,1.626621123041746032e-03
1.044099409940994150e+01,1.625196989987406481e-03
1.044139413941394068e+01,1.623773441818044620e-03
1.044179417941794163e+01,1.622350478533647654e-03
1.044219421942194259e+01,1.620928100134221873e-03
1.044259425942594177e+01,1.619506306619773349e-03
1.044299429942994273e+01,1.618085097990289503e-03
1.044339433943394368e+01,1.616664474245777059e-03
1.044379437943794287e+01,1.615244435386242305e-03
1.044419441944194382e+01,1.613824981411672013e-03
1.044459445944594478e+01,1.612406112322073122e-03
1.044499449944994574e+01,1.610987828117444983e-03
1.044539453945394492e+01,1.609570128797794750e-03
1.044579457945794587e+01,1.608153014363108762e-03
1.044619461946194683e+01,1.606736484813394393e-03
1.044659465946594601e+01,1.605320540148657280e-03
1.044699469946994697e+01,1.603905180368885280e-03
1.044739473947394792e+01,1.602490405474084247e-03
1.044779477947794710e+01,1.601076215464260688e-03
1.044819481948194806e+01,1.599662610339402024e-03
1.044859485948594902e+01,1.598249590099514329e-03
1.044899489948994997e+01,1.596837154744598034e-03
1.044939493949394915e+01,1.595425304274658779e-03
1.044979497949795011e+01,1.594014038689684854e-03
1.045019501950195107e+01,1.592603357989681679e-03
1.045059505950595025e+01,1.591193262174655978e-03
1.045099509950995120e+01,1.589783751244595606e-03
1.045139513951395216e+01,1.588374825199505985e-03
1.045179517951795134e+01,1.586966484039393837e-03
1.045219521952195230e+01,1.585558727764246369e-03
1.045259525952595325e+01,1.584151556374070518e-03
1.045299529952995243e+01,1.582744969868871707e-03
1.045339533953395339e+01,1.581338968248637792e-03
1.045379537953795435e+01,1.579933551513375278e-03
1.045419541954195353e+01,1.578528719663089587e-03
1.045459545954595448e+01,1.577124472697769442e-03
1.045499549954995544e+01,1.575720810617420265e-03
1.045539553955395462e+01,1.574317733422048345e-03
1.045579557955795558e+01,1.572915241111641537e-03
1.045619561956195653e+01,1.571513333686205480e-03
1.045659565956595571e+01,1.570112011145747112e-03
1.045699569956995667e+01,1.568711273490253641e-03
1.045739573957395763e+01,1.567311120719731355e-03
1.045779577957795858e+01,1.565911552834180253e-03
1.045819581958195776e+01,1.564512569833606190e-03
1.045859585958595872e+01,1.563114171717997457e-03
1.045899589958995968e+01,1.561716358487359908e-03
